BookingID,Quantity,Sales,Cost,MenuID,Sides,Drink,Dessert,Starter,Main,Cuisine,OrderID,TableNumber,BookingDate,CustomerID,CustomerName,CustomerPhone,CustomerEmail,CustomerCountry,
8312,1,315,210,M54,Fries,Turkish Coffee,Baklava,Tomato bread,Shwarma,Italian,Order_M54_BID_8312,2,11/12/2020,YPG-CCV-856,Gavra Breslin,610-492-3794,Gavlin123@email.com,USA,
8313,1,66.86,44.57,M54,Fries,Turkish Coffee,Baklava,Tomato bread,Shwarma,Italian,Order_M54_BID_8313,2,11/12/2020,YPG-CCV-856,Gavra Breslin,610-492-3794,Gavlin123@email.com,USA,
8314,1,330,220,M54,Fries,Turkish Coffee,Baklava,Tomato bread,Shwarma,Italian,Order_M54_BID_8314,2,11/12/2020,YPG-CCV-856,Gavra Breslin,610-492-3794,Gavlin123@email.com,USA,
8315,1,152.4,101.6,M54,Fries,Turkish Coffee,Baklava,Tomato bread,Shwarma,Italian,Order_M54_BID_8315,2,11/12/2020,YPG-CCV-856,Gavra Breslin,610-492-3794,Gavlin123@email.com,USA,
8316,1,352.5,235,M54,Fries,Turkish Coffee,Baklava,Tomato bread,Shwarma,Italian,Order_M54_BID_8316,2,11/12/2020,YPG-CCV-856,Gavra Breslin,610-492-3794,Gavlin123@email.com,USA,
8317,2,78.12,52.08,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8317,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8318,2,465,310,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8318,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8319,2,137.76,91.84,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8319,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8320,2,480,320,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8320,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8321,2,139.7,93.13,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8321,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8322,2,112.5,75,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8322,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8323,2,216.14,144.09,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8323,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8324,2,187.5,125,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8324,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8325,2,252.41,168.27,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8325,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8326,2,104.07,69.38,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8326,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8327,2,285,190,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8327,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8328,2,78.12,52.08,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8328,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8329,2,465,310,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8329,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8330,2,137.76,91.84,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8330,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8331,2,480,320,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8331,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8332,2,139.7,93.13,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8332,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8333,2,112.5,75,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8333,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8334,2,216.14,144.09,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8334,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8335,2,187.5,125,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8335,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8336,2,252.41,168.27,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8336,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8337,2,104.07,69.38,M6,Tapas,Athens White wine,Greek yoghurt,Tomato bread,Greek salad,Greek,Order_M6_BID_8337,1,11/18/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8338,1,352.5,235,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8338,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8339,2,78.12,52.08,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8339,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8340,1,315,210,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8340,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8341,1,186.93,124.62,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8341,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8342,2,465,310,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8342,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8343,1,66.86,44.57,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8343,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8344,1,179.7,119.8,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8344,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8345,2,137.76,91.84,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8345,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8346,1,330,220,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8346,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8347,1,147,98,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8347,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8348,2,480,320,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8348,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8349,1,152.4,101.6,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8349,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8350,1,125.99,83.99,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8350,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8351,2,139.7,93.13,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8351,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8352,1,352.5,235,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8352,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8353,1,337.5,225,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8353,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8354,2,112.5,75,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8354,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8355,1,186.93,124.62,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8355,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8356,1,199.76,133.17,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8356,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8357,2,216.14,144.09,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8357,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8358,1,179.7,119.8,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8358,2,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8359,1,315,210,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8359,6,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8360,2,187.5,125,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8360,7,11/20/2020,YMV-DHQ-418,Gay Skechley,446-337-8581,Gayley123@email.com,USA,
8361,1,147,98,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8361,2,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8362,1,66.86,44.57,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8362,6,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8363,2,252.41,168.27,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8363,7,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8364,1,125.99,83.99,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8364,2,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8365,1,330,220,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8365,6,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8366,2,104.07,69.38,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8366,7,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8367,1,337.5,225,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8367,2,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8368,1,152.4,101.6,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8368,6,11/20/2020,FGQ-XEY-081,Gennifer Koenen,285-922-6516,Gennen123@email.com,USA,
8369,2,285,190,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8369,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8370,1,199.76,133.17,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8370,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8371,1,352.5,235,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8371,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8372,2,78.12,52.08,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8372,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8373,1,315,210,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8373,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8374,1,186.93,124.62,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8374,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8375,2,465,310,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8375,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8376,1,66.86,44.57,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8376,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8377,1,179.7,119.8,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8377,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8378,2,137.76,91.84,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8378,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8379,1,330,220,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8379,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8380,1,147,98,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8380,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8381,2,480,320,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8381,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8382,1,152.4,101.6,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8382,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8383,1,125.99,83.99,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8383,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8384,2,139.7,93.13,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8384,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8385,1,352.5,235,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8385,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8386,1,337.5,225,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8386,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8387,2,112.5,75,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8387,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8388,1,186.93,124.62,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8388,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8389,1,199.76,133.17,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8389,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8390,2,216.14,144.09,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8390,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8391,1,179.7,119.8,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8391,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8392,1,315,210,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8392,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8393,2,187.5,125,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8393,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8394,1,147,98,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8394,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8395,1,66.86,44.57,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8395,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8396,2,252.41,168.27,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8396,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8397,1,125.99,83.99,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8397,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8398,1,330,220,M24,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Italian,Order_M24_BID_8398,6,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8399,2,104.07,69.38,M46,Bruschetta,Italian Coffee,Cheesecake,Minestrone,Pizza,Italian,Order_M46_BID_8399,7,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8400,1,337.5,225,M50,Fries,Turkish Coffee,Baklava,Flatbread,Shwarma,Italian,Order_M50_BID_8400,2,11/20/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8401,2,187.5,125,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8401,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8402,2,252.41,168.27,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8402,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8403,2,104.07,69.38,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8403,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8404,2,285,190,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8404,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8405,2,78.12,52.08,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8405,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8406,2,465,310,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8406,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8407,2,137.76,91.84,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8407,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8408,2,480,320,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8408,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8409,2,139.7,93.13,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8409,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8410,2,112.5,75,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8410,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8411,2,216.14,144.09,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8411,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8412,2,187.5,125,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8412,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8413,2,252.41,168.27,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8413,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8414,2,104.07,69.38,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8414,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8415,2,285,190,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8415,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8416,2,78.12,52.08,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8416,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8417,2,465,310,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8417,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8418,2,137.76,91.84,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8418,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8419,2,480,320,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8419,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8420,2,139.7,93.13,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8420,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8421,2,112.5,75,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_8421,9,11/21/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8422,2,465,310,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8422,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8423,2,137.76,91.84,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8423,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8424,2,480,320,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8424,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8425,2,139.7,93.13,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8425,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8426,2,112.5,75,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8426,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8427,2,216.14,144.09,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8427,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8428,2,187.5,125,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8428,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8429,2,252.41,168.27,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8429,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8430,2,104.07,69.38,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8430,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8431,2,285,190,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8431,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8432,2,78.12,52.08,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8432,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8433,2,465,310,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8433,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8434,2,137.76,91.84,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8434,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
8435,2,480,320,M43,Bruschetta,Italian Coffee,Cheesecake,Falafel,Pizza,Italian,Order_M43_BID_8435,3,11/22/2020,POC-XLZ-063,George Woodeson,551-583-2910,Geoson123@email.com,USA,
